"databaseName","schemaName","tableName","columnName","dataType","length","nullable","defaultValue","ordinalPosition"
"SRC_02","LEGACY_02","TABLE_011","ID","INTEGER","10","NO","","1"
"SRC_02","LEGACY_02","TABLE_011","REGION_CODE","CHAR","6","NO","","2"
"SRC_02","LEGACY_02","TABLE_011","OWNER_NAME","VARCHAR","50","YES","","3"
"SRC_02","LEGACY_02","TABLE_011","REMARK","VARCHAR","200","YES","","4"
"SRC_02","LEGACY_02","TABLE_011","VERSION","INTEGER","10","NO","1","5"
"SRC_02","LEGACY_02","TABLE_011","UPDATED_BY","VARCHAR","30","YES","","6"
"SRC_02","LEGACY_02","TABLE_012","ID","INTEGER","10","NO","","1"
"SRC_02","LEGACY_02","TABLE_012","CODE","VARCHAR","16","NO","","2"
"SRC_02","LEGACY_02","TABLE_012","NAME","VARCHAR","60","YES","","3"
"SRC_02","LEGACY_02","TABLE_012","STATUS","CHAR","1","NO","A","4"
"SRC_02","LEGACY_02","TABLE_012","AMOUNT","DECIMAL","12,2","NO","0","5"
"SRC_02","LEGACY_02","TABLE_012","UPDATED_AT","TIMESTAMP","","YES","","6"
"SRC_02","LEGACY_02","TABLE_013","ID","BIGINT","19","NO","","1"
"SRC_02","LEGACY_02","TABLE_013","CATEGORY","VARCHAR","24","YES","","2"
"SRC_02","LEGACY_02","TABLE_013","SCORE","INTEGER","10","YES","0","3"
"SRC_02","LEGACY_02","TABLE_013","FLAG","CHAR","1","YES","N","4"
"SRC_02","LEGACY_02","TABLE_013","CREATED_BY","VARCHAR","40","NO","","5"
"SRC_02","LEGACY_02","TABLE_013","CREATED_AT","TIMESTAMP","","NO","","6"
"SRC_02","LEGACY_02","TABLE_014","ID","DECIMAL","18","NO","","1"
"SRC_02","LEGACY_02","TABLE_014","BIZ_CODE","CHAR","8","NO","","2"
"SRC_02","LEGACY_02","TABLE_014","DESCRIPTION","VARCHAR","120","YES","","3"
"SRC_02","LEGACY_02","TABLE_014","RATE","DECIMAL","8,4","YES","0","4"
"SRC_02","LEGACY_02","TABLE_014","ACTIVE","CHAR","1","NO","Y","5"
"SRC_02","LEGACY_02","TABLE_014","LAST_SYNC","TIMESTAMP","","YES","","6"
"SRC_02","LEGACY_02","TABLE_015","ID","INTEGER","10","NO","","1"
"SRC_02","LEGACY_02","TABLE_015","REGION_CODE","CHAR","6","NO","","2"
"SRC_02","LEGACY_02","TABLE_015","OWNER_NAME","VARCHAR","50","YES","","3"
"SRC_02","LEGACY_02","TABLE_015","REMARK","VARCHAR","200","YES","","4"
"SRC_02","LEGACY_02","TABLE_015","VERSION","INTEGER","10","NO","1","5"
"SRC_02","LEGACY_02","TABLE_015","UPDATED_BY","VARCHAR","30","YES","","6"
"SRC_02","LEGACY_02","TABLE_016","ID","INTEGER","10","NO","","1"
"SRC_02","LEGACY_02","TABLE_016","CODE","VARCHAR","16","NO","","2"
"SRC_02","LEGACY_02","TABLE_016","NAME","VARCHAR","60","YES","","3"
"SRC_02","LEGACY_02","TABLE_016","STATUS","CHAR","1","NO","A","4"
"SRC_02","LEGACY_02","TABLE_016","AMOUNT","DECIMAL","12,2","NO","0","5"
"SRC_02","LEGACY_02","TABLE_016","UPDATED_AT","TIMESTAMP","","YES","","6"
"SRC_02","LEGACY_02","TABLE_017","ID","BIGINT","19","NO","","1"
"SRC_02","LEGACY_02","TABLE_017","CATEGORY","VARCHAR","24","YES","","2"
"SRC_02","LEGACY_02","TABLE_017","SCORE","INTEGER","10","YES","0","3"
"SRC_02","LEGACY_02","TABLE_017","FLAG","CHAR","1","YES","N","4"
"SRC_02","LEGACY_02","TABLE_017","CREATED_BY","VARCHAR","40","NO","","5"
"SRC_02","LEGACY_02","TABLE_017","CREATED_AT","TIMESTAMP","","NO","","6"
"SRC_02","LEGACY_02","TABLE_018","ID","DECIMAL","18","NO","","1"
"SRC_02","LEGACY_02","TABLE_018","BIZ_CODE","CHAR","8","NO","","2"
"SRC_02","LEGACY_02","TABLE_018","DESCRIPTION","VARCHAR","120","YES","","3"
"SRC_02","LEGACY_02","TABLE_018","RATE","DECIMAL","8,4","YES","0","4"
"SRC_02","LEGACY_02","TABLE_018","ACTIVE","CHAR","1","NO","Y","5"
"SRC_02","LEGACY_02","TABLE_018","LAST_SYNC","TIMESTAMP","","YES","","6"
"SRC_02","LEGACY_02","TABLE_019","ID","INTEGER","10","NO","","1"
"SRC_02","LEGACY_02","TABLE_019","REGION_CODE","CHAR","6","NO","","2"
"SRC_02","LEGACY_02","TABLE_019","OWNER_NAME","VARCHAR","50","YES","","3"
"SRC_02","LEGACY_02","TABLE_019","REMARK","VARCHAR","200","YES","","4"
"SRC_02","LEGACY_02","TABLE_019","VERSION","INTEGER","10","NO","1","5"
"SRC_02","LEGACY_02","TABLE_019","UPDATED_BY","VARCHAR","30","YES","","6"
"SRC_02","LEGACY_02","TABLE_020","ID","INTEGER","10","NO","","1"
"SRC_02","LEGACY_02","TABLE_020","CODE","VARCHAR","16","NO","","2"
"SRC_02","LEGACY_02","TABLE_020","NAME","VARCHAR","60","YES","","3"
"SRC_02","LEGACY_02","TABLE_020","STATUS","CHAR","1","NO","A","4"
"SRC_02","LEGACY_02","TABLE_020","AMOUNT","DECIMAL","12,2","NO","0","5"
"SRC_02","LEGACY_02","TABLE_020","UPDATED_AT","TIMESTAMP","","YES","","6"
