"databaseName","schemaName","tableName","columnName","dataType","length","nullable","defaultValue","ordinalPosition"
"SRC_08","LEGACY_08","TABLE_071","ID","INTEGER","10","NO","","1"
"SRC_08","LEGACY_08","TABLE_071","REGION_CODE","CHAR","6","NO","","2"
"SRC_08","LEGACY_08","TABLE_071","OWNER_NAME","VARCHAR","50","YES","","3"
"SRC_08","LEGACY_08","TABLE_071","REMARK","VARCHAR","200","YES","","4"
"SRC_08","LEGACY_08","TABLE_071","VERSION","INTEGER","10","NO","1","5"
"SRC_08","LEGACY_08","TABLE_071","UPDATED_BY","VARCHAR","30","YES","","6"
"SRC_08","LEGACY_08","TABLE_072","ID","INTEGER","10","NO","","1"
"SRC_08","LEGACY_08","TABLE_072","CODE","VARCHAR","16","NO","","2"
"SRC_08","LEGACY_08","TABLE_072","NAME","VARCHAR","60","YES","","3"
"SRC_08","LEGACY_08","TABLE_072","STATUS","CHAR","1","NO","A","4"
"SRC_08","LEGACY_08","TABLE_072","AMOUNT","DECIMAL","12,2","NO","0","5"
"SRC_08","LEGACY_08","TABLE_072","UPDATED_AT","TIMESTAMP","","YES","","6"
"SRC_08","LEGACY_08","TABLE_073","ID","BIGINT","19","NO","","1"
"SRC_08","LEGACY_08","TABLE_073","CATEGORY","VARCHAR","24","YES","","2"
"SRC_08","LEGACY_08","TABLE_073","SCORE","INTEGER","10","YES","0","3"
"SRC_08","LEGACY_08","TABLE_073","FLAG","CHAR","1","YES","N","4"
"SRC_08","LEGACY_08","TABLE_073","CREATED_BY","VARCHAR","40","NO","","5"
"SRC_08","LEGACY_08","TABLE_073","CREATED_AT","TIMESTAMP","","NO","","6"
"SRC_08","LEGACY_08","TABLE_074","ID","DECIMAL","18","NO","","1"
"SRC_08","LEGACY_08","TABLE_074","BIZ_CODE","CHAR","8","NO","","2"
"SRC_08","LEGACY_08","TABLE_074","DESCRIPTION","VARCHAR","120","YES","","3"
"SRC_08","LEGACY_08","TABLE_074","RATE","DECIMAL","8,4","YES","0","4"
"SRC_08","LEGACY_08","TABLE_074","ACTIVE","CHAR","1","NO","Y","5"
"SRC_08","LEGACY_08","TABLE_074","LAST_SYNC","TIMESTAMP","","YES","","6"
"SRC_08","LEGACY_08","TABLE_075","ID","INTEGER","10","NO","","1"
"SRC_08","LEGACY_08","TABLE_075","REGION_CODE","CHAR","6","NO","","2"
"SRC_08","LEGACY_08","TABLE_075","OWNER_NAME","VARCHAR","50","YES","","3"
"SRC_08","LEGACY_08","TABLE_075","REMARK","VARCHAR","200","YES","","4"
"SRC_08","LEGACY_08","TABLE_075","VERSION","INTEGER","10","NO","1","5"
"SRC_08","LEGACY_08","TABLE_075","UPDATED_BY","VARCHAR","30","YES","","6"
"SRC_08","LEGACY_08","TABLE_076","ID","INTEGER","10","NO","","1"
"SRC_08","LEGACY_08","TABLE_076","CODE","VARCHAR","16","NO","","2"
"SRC_08","LEGACY_08","TABLE_076","NAME","VARCHAR","60","YES","","3"
"SRC_08","LEGACY_08","TABLE_076","STATUS","CHAR","1","NO","A","4"
"SRC_08","LEGACY_08","TABLE_076","AMOUNT","DECIMAL","12,2","NO","0","5"
"SRC_08","LEGACY_08","TABLE_076","UPDATED_AT","TIMESTAMP","","YES","","6"
"SRC_08","LEGACY_08","TABLE_077","ID","BIGINT","19","NO","","1"
"SRC_08","LEGACY_08","TABLE_077","CATEGORY","VARCHAR","24","YES","","2"
"SRC_08","LEGACY_08","TABLE_077","SCORE","INTEGER","10","YES","0","3"
"SRC_08","LEGACY_08","TABLE_077","FLAG","CHAR","1","YES","N","4"
"SRC_08","LEGACY_08","TABLE_077","CREATED_BY","VARCHAR","40","NO","","5"
"SRC_08","LEGACY_08","TABLE_077","CREATED_AT","TIMESTAMP","","NO","","6"
"SRC_08","LEGACY_08","TABLE_078","ID","DECIMAL","18","NO","","1"
"SRC_08","LEGACY_08","TABLE_078","BIZ_CODE","CHAR","8","NO","","2"
"SRC_08","LEGACY_08","TABLE_078","DESCRIPTION","VARCHAR","120","YES","","3"
"SRC_08","LEGACY_08","TABLE_078","RATE","DECIMAL","8,4","YES","0","4"
"SRC_08","LEGACY_08","TABLE_078","ACTIVE","CHAR","1","NO","Y","5"
"SRC_08","LEGACY_08","TABLE_078","LAST_SYNC","TIMESTAMP","","YES","","6"
"SRC_08","LEGACY_08","TABLE_079","ID","INTEGER","10","NO","","1"
"SRC_08","LEGACY_08","TABLE_079","REGION_CODE","CHAR","6","NO","","2"
"SRC_08","LEGACY_08","TABLE_079","OWNER_NAME","VARCHAR","50","YES","","3"
"SRC_08","LEGACY_08","TABLE_079","REMARK","VARCHAR","200","YES","","4"
"SRC_08","LEGACY_08","TABLE_079","VERSION","INTEGER","10","NO","1","5"
"SRC_08","LEGACY_08","TABLE_079","UPDATED_BY","VARCHAR","30","YES","","6"
"SRC_08","LEGACY_08","TABLE_080","ID","INTEGER","10","NO","","1"
"SRC_08","LEGACY_08","TABLE_080","CODE","VARCHAR","16","NO","","2"
"SRC_08","LEGACY_08","TABLE_080","NAME","VARCHAR","60","YES","","3"
"SRC_08","LEGACY_08","TABLE_080","STATUS","CHAR","1","NO","A","4"
"SRC_08","LEGACY_08","TABLE_080","AMOUNT","DECIMAL","12,2","NO","0","5"
"SRC_08","LEGACY_08","TABLE_080","UPDATED_AT","TIMESTAMP","","YES","","6"
