"databaseName","schemaName","tableName","columnName","dataType","length","nullable","defaultValue","ordinalPosition"
"SRC_04","LEGACY_04","TABLE_031","ID","INTEGER","10","NO","","1"
"SRC_04","LEGACY_04","TABLE_031","REGION_CODE","CHAR","6","NO","","2"
"SRC_04","LEGACY_04","TABLE_031","OWNER_NAME","VARCHAR","50","YES","","3"
"SRC_04","LEGACY_04","TABLE_031","REMARK","VARCHAR","200","YES","","4"
"SRC_04","LEGACY_04","TABLE_031","VERSION","INTEGER","10","NO","1","5"
"SRC_04","LEGACY_04","TABLE_031","UPDATED_BY","VARCHAR","30","YES","","6"
"SRC_04","LEGACY_04","TABLE_032","ID","INTEGER","10","NO","","1"
"SRC_04","LEGACY_04","TABLE_032","CODE","VARCHAR","16","NO","","2"
"SRC_04","LEGACY_04","TABLE_032","NAME","VARCHAR","60","YES","","3"
"SRC_04","LEGACY_04","TABLE_032","STATUS","CHAR","1","NO","A","4"
"SRC_04","LEGACY_04","TABLE_032","AMOUNT","DECIMAL","12,2","NO","0","5"
"SRC_04","LEGACY_04","TABLE_032","UPDATED_AT","TIMESTAMP","","YES","","6"
"SRC_04","LEGACY_04","TABLE_033","ID","BIGINT","19","NO","","1"
"SRC_04","LEGACY_04","TABLE_033","CATEGORY","VARCHAR","24","YES","","2"
"SRC_04","LEGACY_04","TABLE_033","SCORE","INTEGER","10","YES","0","3"
"SRC_04","LEGACY_04","TABLE_033","FLAG","CHAR","1","YES","N","4"
"SRC_04","LEGACY_04","TABLE_033","CREATED_BY","VARCHAR","40","NO","","5"
"SRC_04","LEGACY_04","TABLE_033","CREATED_AT","TIMESTAMP","","NO","","6"
"SRC_04","LEGACY_04","TABLE_034","ID","DECIMAL","18","NO","","1"
"SRC_04","LEGACY_04","TABLE_034","BIZ_CODE","CHAR","8","NO","","2"
"SRC_04","LEGACY_04","TABLE_034","DESCRIPTION","VARCHAR","120","YES","","3"
"SRC_04","LEGACY_04","TABLE_034","RATE","DECIMAL","8,4","YES","0","4"
"SRC_04","LEGACY_04","TABLE_034","ACTIVE","CHAR","1","NO","Y","5"
"SRC_04","LEGACY_04","TABLE_034","LAST_SYNC","TIMESTAMP","","YES","","6"
"SRC_04","LEGACY_04","TABLE_035","ID","INTEGER","10","NO","","1"
"SRC_04","LEGACY_04","TABLE_035","REGION_CODE","CHAR","6","NO","","2"
"SRC_04","LEGACY_04","TABLE_035","OWNER_NAME","VARCHAR","50","YES","","3"
"SRC_04","LEGACY_04","TABLE_035","REMARK","VARCHAR","200","YES","","4"
"SRC_04","LEGACY_04","TABLE_035","VERSION","INTEGER","10","NO","1","5"
"SRC_04","LEGACY_04","TABLE_035","UPDATED_BY","VARCHAR","30","YES","","6"
"SRC_04","LEGACY_04","TABLE_036","ID","INTEGER","10","NO","","1"
"SRC_04","LEGACY_04","TABLE_036","CODE","VARCHAR","16","NO","","2"
"SRC_04","LEGACY_04","TABLE_036","NAME","VARCHAR","60","YES","","3"
"SRC_04","LEGACY_04","TABLE_036","STATUS","CHAR","1","NO","A","4"
"SRC_04","LEGACY_04","TABLE_036","AMOUNT","DECIMAL","12,2","NO","0","5"
"SRC_04","LEGACY_04","TABLE_036","UPDATED_AT","TIMESTAMP","","YES","","6"
"SRC_04","LEGACY_04","TABLE_037","ID","BIGINT","19","NO","","1"
"SRC_04","LEGACY_04","TABLE_037","CATEGORY","VARCHAR","24","YES","","2"
"SRC_04","LEGACY_04","TABLE_037","SCORE","INTEGER","10","YES","0","3"
"SRC_04","LEGACY_04","TABLE_037","FLAG","CHAR","1","YES","N","4"
"SRC_04","LEGACY_04","TABLE_037","CREATED_BY","VARCHAR","40","NO","","5"
"SRC_04","LEGACY_04","TABLE_037","CREATED_AT","TIMESTAMP","","NO","","6"
"SRC_04","LEGACY_04","TABLE_038","ID","DECIMAL","18","NO","","1"
"SRC_04","LEGACY_04","TABLE_038","BIZ_CODE","CHAR","8","NO","","2"
"SRC_04","LEGACY_04","TABLE_038","DESCRIPTION","VARCHAR","120","YES","","3"
"SRC_04","LEGACY_04","TABLE_038","RATE","DECIMAL","8,4","YES","0","4"
"SRC_04","LEGACY_04","TABLE_038","ACTIVE","CHAR","1","NO","Y","5"
"SRC_04","LEGACY_04","TABLE_038","LAST_SYNC","TIMESTAMP","","YES","","6"
"SRC_04","LEGACY_04","TABLE_039","ID","INTEGER","10","NO","","1"
"SRC_04","LEGACY_04","TABLE_039","REGION_CODE","CHAR","6","NO","","2"
"SRC_04","LEGACY_04","TABLE_039","OWNER_NAME","VARCHAR","50","YES","","3"
"SRC_04","LEGACY_04","TABLE_039","REMARK","VARCHAR","200","YES","","4"
"SRC_04","LEGACY_04","TABLE_039","VERSION","INTEGER","10","NO","1","5"
"SRC_04","LEGACY_04","TABLE_039","UPDATED_BY","VARCHAR","30","YES","","6"
"SRC_04","LEGACY_04","TABLE_040","ID","INTEGER","10","NO","","1"
"SRC_04","LEGACY_04","TABLE_040","CODE","VARCHAR","16","NO","","2"
"SRC_04","LEGACY_04","TABLE_040","NAME","VARCHAR","60","YES","","3"
"SRC_04","LEGACY_04","TABLE_040","STATUS","CHAR","1","NO","A","4"
"SRC_04","LEGACY_04","TABLE_040","AMOUNT","DECIMAL","12,2","NO","0","5"
"SRC_04","LEGACY_04","TABLE_040","UPDATED_AT","TIMESTAMP","","YES","","6"
