"databaseName","schemaName","tableName","columnName","dataType","length","nullable","defaultValue","ordinalPosition"
"SRC_11","LEGACY_11","TABLE_101","ID","BIGINT","19","NO","","1"
"SRC_11","LEGACY_11","TABLE_101","CATEGORY","VARCHAR","24","YES","","2"
"SRC_11","LEGACY_11","TABLE_101","SCORE","INTEGER","10","YES","0","3"
"SRC_11","LEGACY_11","TABLE_101","FLAG","CHAR","1","YES","N","4"
"SRC_11","LEGACY_11","TABLE_101","CREATED_BY","VARCHAR","40","NO","","5"
"SRC_11","LEGACY_11","TABLE_101","CREATED_AT","TIMESTAMP","","NO","","6"
"SRC_11","LEGACY_11","TABLE_102","ID","DECIMAL","18","NO","","1"
"SRC_11","LEGACY_11","TABLE_102","BIZ_CODE","CHAR","8","NO","","2"
"SRC_11","LEGACY_11","TABLE_102","DESCRIPTION","VARCHAR","120","YES","","3"
"SRC_11","LEGACY_11","TABLE_102","RATE","DECIMAL","8,4","YES","0","4"
"SRC_11","LEGACY_11","TABLE_102","ACTIVE","CHAR","1","NO","Y","5"
"SRC_11","LEGACY_11","TABLE_102","LAST_SYNC","TIMESTAMP","","YES","","6"
"SRC_11","LEGACY_11","TABLE_103","ID","INTEGER","10","NO","","1"
"SRC_11","LEGACY_11","TABLE_103","REGION_CODE","CHAR","6","NO","","2"
"SRC_11","LEGACY_11","TABLE_103","OWNER_NAME","VARCHAR","50","YES","","3"
"SRC_11","LEGACY_11","TABLE_103","REMARK","VARCHAR","200","YES","","4"
"SRC_11","LEGACY_11","TABLE_103","VERSION","INTEGER","10","NO","1","5"
"SRC_11","LEGACY_11","TABLE_103","UPDATED_BY","VARCHAR","30","YES","","6"
"SRC_11","LEGACY_11","TABLE_104","ID","INTEGER","10","NO","","1"
"SRC_11","LEGACY_11","TABLE_104","CODE","VARCHAR","16","NO","","2"
"SRC_11","LEGACY_11","TABLE_104","NAME","VARCHAR","60","YES","","3"
"SRC_11","LEGACY_11","TABLE_104","STATUS","CHAR","1","NO","A","4"
"SRC_11","LEGACY_11","TABLE_104","AMOUNT","DECIMAL","12,2","NO","0","5"
"SRC_11","LEGACY_11","TABLE_104","UPDATED_AT","TIMESTAMP","","YES","","6"
"SRC_11","LEGACY_11","TABLE_105","ID","BIGINT","19","NO","","1"
"SRC_11","LEGACY_11","TABLE_105","CATEGORY","VARCHAR","24","YES","","2"
"SRC_11","LEGACY_11","TABLE_105","SCORE","INTEGER","10","YES","0","3"
"SRC_11","LEGACY_11","TABLE_105","FLAG","CHAR","1","YES","N","4"
"SRC_11","LEGACY_11","TABLE_105","CREATED_BY","VARCHAR","40","NO","","5"
"SRC_11","LEGACY_11","TABLE_105","CREATED_AT","TIMESTAMP","","NO","","6"
"SRC_11","LEGACY_11","TABLE_106","ID","DECIMAL","18","NO","","1"
"SRC_11","LEGACY_11","TABLE_106","BIZ_CODE","CHAR","8","NO","","2"
"SRC_11","LEGACY_11","TABLE_106","DESCRIPTION","VARCHAR","120","YES","","3"
"SRC_11","LEGACY_11","TABLE_106","RATE","DECIMAL","8,4","YES","0","4"
"SRC_11","LEGACY_11","TABLE_106","ACTIVE","CHAR","1","NO","Y","5"
"SRC_11","LEGACY_11","TABLE_106","LAST_SYNC","TIMESTAMP","","YES","","6"
"SRC_11","LEGACY_11","TABLE_107","ID","INTEGER","10","NO","","1"
"SRC_11","LEGACY_11","TABLE_107","REGION_CODE","CHAR","6","NO","","2"
"SRC_11","LEGACY_11","TABLE_107","OWNER_NAME","VARCHAR","50","YES","","3"
"SRC_11","LEGACY_11","TABLE_107","REMARK","VARCHAR","200","YES","","4"
"SRC_11","LEGACY_11","TABLE_107","VERSION","INTEGER","10","NO","1","5"
"SRC_11","LEGACY_11","TABLE_107","UPDATED_BY","VARCHAR","30","YES","","6"
"SRC_11","LEGACY_11","TABLE_108","ID","INTEGER","10","NO","","1"
"SRC_11","LEGACY_11","TABLE_108","CODE","VARCHAR","16","NO","","2"
"SRC_11","LEGACY_11","TABLE_108","NAME","VARCHAR","60","YES","","3"
"SRC_11","LEGACY_11","TABLE_108","STATUS","CHAR","1","NO","A","4"
"SRC_11","LEGACY_11","TABLE_108","AMOUNT","DECIMAL","12,2","NO","0","5"
"SRC_11","LEGACY_11","TABLE_108","UPDATED_AT","TIMESTAMP","","YES","","6"
"SRC_11","LEGACY_11","TABLE_109","ID","BIGINT","19","NO","","1"
"SRC_11","LEGACY_11","TABLE_109","CATEGORY","VARCHAR","24","YES","","2"
"SRC_11","LEGACY_11","TABLE_109","SCORE","INTEGER","10","YES","0","3"
"SRC_11","LEGACY_11","TABLE_109","FLAG","CHAR","1","YES","N","4"
"SRC_11","LEGACY_11","TABLE_109","CREATED_BY","VARCHAR","40","NO","","5"
"SRC_11","LEGACY_11","TABLE_109","CREATED_AT","TIMESTAMP","","NO","","6"
"SRC_11","LEGACY_11","TABLE_110","ID","DECIMAL","18","NO","","1"
"SRC_11","LEGACY_11","TABLE_110","BIZ_CODE","CHAR","8","NO","","2"
"SRC_11","LEGACY_11","TABLE_110","DESCRIPTION","VARCHAR","120","YES","","3"
"SRC_11","LEGACY_11","TABLE_110","RATE","DECIMAL","8,4","YES","0","4"
"SRC_11","LEGACY_11","TABLE_110","ACTIVE","CHAR","1","NO","Y","5"
"SRC_11","LEGACY_11","TABLE_110","LAST_SYNC","TIMESTAMP","","YES","","6"
